website,date,year,month,device,channel_group,active_users,new_users,sessions,sessions_per_user,screen_page_views,engaged_sessions,user_engagement_duration,average_session_duration,engagement_rate,new_users_ratio
WEB_02,01/07/2024,2024,7,mobile,Organic Social,8,8,10,1.25,0,4,864,337.2242013,0.4,1
WEB_02,01/07/2024,2024,7,tablet,Direct,2,2,2,1,0,1,216,396.3409139,0.5,1
WEB_02,01/08/2024,2024,8,mobile,Organic Search,2096,2054,2308,1.101145038,46,1318,737971,300.9854783,0.571057192,0.979961832
WEB_02,01/08/2024,2024,8,desktop,Organic Search,1412,1350,1598,1.131728045,2,1090,701755,286.4907385,0.682102628,0.956090652
WEB_02,01/08/2024,2024,8,desktop,Direct,398,382,444,1.115577889,2,242,175219,336.3306775,0.545045045,0.959798995
WEB_02,01/08/2024,2024,8,mobile,Direct,148,148,204,1.378378378,8,60,17482,391.0320334,0.294117647,1
WEB_02,01/08/2024,2024,8,tablet,Organic Search,84,82,92,1.095238095,0,50,36806,504.2244034,0.543478261,0.976190476
WEB_02,01/08/2024,2024,8,desktop,Referral,60,40,202,3.366666667,168,142,89338,340.2546119,0.702970297,0.666666667
WEB_02,01/08/2024,2024,8,mobile,Organic Social,22,22,22,1,0,10,2030,273.6632835,0.454545455,1
WEB_02,01/08/2024,2024,8,desktop,Organic Social,14,14,16,1.142857143,0,14,3701,294.7110616,0.875,1
WEB_02,01/08/2024,2024,8,mobile,Referral,12,10,16,1.333333333,0,10,2678,306.645917,0.625,0.833333333
WEB_02,01/08/2024,2024,8,tablet,Direct,8,8,8,1,0,2,4637,354.0867131,0.25,1
WEB_02,01/08/2024,2024,8,tablet,Referral,4,2,10,2.5,0,8,2405,302.8517913,0.8,0.5
WEB_02,01/08/2024,2024,8,desktop,Unassigned,2,2,2,1,0,1,230,449.9930851,0.5,1
WEB_02,01/08/2024,2024,8,mobile,Unassigned,2,2,2,1,0,1,14,472.1909875,0.5,1
WEB_02,01/09/2024,2024,9,mobile,Organic Search,1952,1898,2112,1.081967213,42,1252,682762,396.9545722,0.59280303,0.972336066
WEB_02,01/09/2024,2024,9,desktop,Organic Search,1490,1438,1682,1.12885906,24,1132,653314,379.8124338,0.673008323,0.965100671
WEB_02,01/09/2024,2024,9,desktop,Direct,310,296,420,1.35483871,50,232,202493,281.7152319,0.552380952,0.95483871
WEB_02,01/09/2024,2024,9,mobile,Direct,190,188,208,1.094736842,10,102,31450,3105.955175,0.490384615,0.989473684
WEB_02,01/09/2024,2024,9,tablet,Organic Search,70,68,78,1.114285714,190,46,35568,447.7057662,0.58974359,0.971428571
WEB_02,01/09/2024,2024,9,desktop,Referral,52,36,170,3.269230769,124,106,44381,300.5271208,0.623529412,0.692307692
WEB_02,01/09/2024,2024,9,mobile,Referral,12,12,12,1,0,12,4536,287.2225302,1,1
WEB_02,01/09/2024,2024,9,tablet,Direct,6,6,12,2,2,10,2016,265.0606133,0.833333333,1
WEB_02,01/09/2024,2024,9,tablet,Referral,4,2,4,1,0,2,1210,329.0774376,0.5,0.5
WEB_02,01/09/2024,2024,9,desktop,Unassigned,2,2,2,1,0,1,216,362.1632982,0.5,1
WEB_02,01/09/2024,2024,9,mobile,Organic Social,2,2,2,1,0,2,288,290.0089642,1,1
WEB_02,01/10/2024,2024,10,mobile,Organic Search,1916,1876,2136,1.114822547,70,1130,659606,477.2158671,0.529026217,0.979123173
WEB_02,01/10/2024,2024,10,desktop,Organic Search,1684,1604,1900,1.128266033,6,1322,853632,494.9237208,0.695789474,0.952494062
WEB_02,01/10/2024,2024,10,desktop,Direct,438,424,472,1.077625571,36,174,98208,361.6472795,0.368644068,0.96803653
WEB_02,01/10/2024,2024,10,mobile,Direct,104,104,144,1.384615385,12,66,32357,348.4596241,0.458333333,1
WEB_02,01/10/2024,2024,10,tablet,Organic Search,88,88,98,1.113636364,0,64,42149,297.9942671,0.653061224,1
WEB_02,01/10/2024,2024,10,desktop,Referral,66,42,262,3.96969697,280,192,107208,263.6882162,0.732824427,0.636363636
WEB_02,01/10/2024,2024,10,mobile,Referral,18,18,18,1,0,18,7978,358.2159555,1,1
WEB_02,01/10/2024,2024,10,mobile,Organic Social,6,6,6,1,0,6,3298,8600.472579,1,1
WEB_02,01/10/2024,2024,10,tablet,Direct,6,6,6,1,0,4,432,297.767431,0.666666667,1
WEB_02,01/10/2024,2024,10,desktop,Unassigned,4,4,4,1,0,2,806,343.3834053,0.5,1
WEB_02,01/10/2024,2024,10,tablet,Referral,4,2,6,1.5,0,4,3276,358.8083974,0.666666667,0.5
WEB_02,01/10/2024,2024,10,desktop,Organic Social,2,2,2,1,0,2,1476,338.9131529,1,1
WEB_02,01/10/2024,2024,10,mobile,Unassigned,2,2,2,1,0,1,1397,460.9923491,0.5,1
WEB_02,01/11/2024,2024,11,mobile,Organic Search,1892,1850,2068,1.093023256,24,1196,650650,465.3975729,0.578336557,0.977801268
WEB_02,01/11/2024,2024,11,desktop,Organic Search,1674,1586,1994,1.191158901,50,1308,830866,342.9648362,0.655967904,0.947431302
WEB_02,01/11/2024,2024,11,desktop,Direct,374,368,414,1.106951872,10,182,97373,379.538805,0.439613527,0.983957219
WEB_02,01/11/2024,2024,11,mobile,Direct,96,94,114,1.1875,4,38,18634,328.263522,0.333333333,0.979166667
WEB_02,01/11/2024,2024,11,tablet,Organic Search,70,68,76,1.085714286,0,56,52877,363.1216771,0.736842105,0.971428571
WEB_02,01/11/2024,2024,11,desktop,Referral,46,30,158,3.434782609,114,106,87091,361.8691627,0.670886076,0.652173913
WEB_02,01/11/2024,2024,11,mobile,Referral,14,12,28,2,0,16,4666,595.53522,0.571428571,0.857142857
WEB_02,01/11/2024,2024,11,desktop,Unassigned,6,6,6,1,0,3,605,408.6109411,0.5,1
WEB_02,01/11/2024,2024,11,mobile,Organic Social,6,4,6,1,0,4,605,463.414454,0.666666667,0.666666667
WEB_02,01/11/2024,2024,11,tablet,Direct,6,4,6,1,0,2,893,366.6425671,0.333333333,0.666666667
WEB_02,01/11/2024,2024,11,tablet,Referral,2,2,12,6,0,12,7690,250.97267,1,1
WEB_02,01/11/2024,2024,11,mobile,Unassigned,1,1,2,2,0,1,108,280.399174,0.5,1
WEB_02,01/12/2024,2024,12,mobile,Organic Search,2458,2394,2720,1.106590724,26,1550,973305,276.343519,0.569852941,0.973962571
WEB_02,01/12/2024,2024,12,desktop,Organic Search,2020,1914,2339,1.157920792,2,1581,1304825,356.7563085,0.675929885,0.947524752
WEB_02,01/12/2024,2024,12,desktop,Direct,517,510,605,1.170212766,28,170,208975,440.9373961,0.280991736,0.986460348
WEB_02,01/12/2024,2024,12,mobile,Direct,187,184,201,1.07486631,0,48,49495,343.7510168,0.23880597,0.983957219
WEB_02,01/12/2024,2024,12,tablet,Organic Search,139,133,150,1.079136691,0,102,81204,447.0802679,0.68,0.956834532
WEB_02,01/12/2024,2024,12,desktop,Referral,82,51,323,3.93902439,200,231,212122,380.4912778,0.715170279,0.62195122
WEB_02,01/12/2024,2024,12,mobile,Organic Social,48,48,51,1.0625,6,10,3283,351.8115877,0.196078431,1
WEB_02,01/12/2024,2024,12,desktop,Organic Social,20,17,24,1.2,2,20,4351,340.6414933,0.833333333,0.85
WEB_02,01/12/2024,2024,12,mobile,Referral,20,17,92,4.6,12,75,22545,627.9315084,0.815217391,0.85
WEB_02,01/12/2024,2024,12,desktop,Unassigned,10,10,10,1,0,5,711,2427.881275,0.5,1
WEB_02,01/12/2024,2024,12,tablet,Direct,10,10,20,2,0,14,2189,429.1724887,0.7,1
WEB_02,01/12/2024,2024,12,tablet,Referral,10,3,24,2.4,0,14,19399,250.5010374,0.583333333,0.3
WEB_02,01/12/2024,2024,12,mobile,Unassigned,3,3,3,1,0,2,711,476.1431749,0.666666667,1
WEB_11,01/01/2024,2024,1,desktop,Organic Search,4790,4266,6380,1.331941545,1376,4488,3089995,478.8290072,0.703448276,0.890605428
WEB_11,01/01/2024,2024,1,mobile,Organic Search,4112,3894,5324,1.294747082,104,3622,2081419,437.3162948,0.680315552,0.946984436
WEB_11,01/01/2024,2024,1,desktop,Direct,958,880,1658,1.730688935,426,1008,547157,721.4516264,0.607961399,0.918580376
WEB_11,01/01/2024,2024,1,desktop,Referral,418,264,1074,2.56937799,252,772,734659,365.9997383,0.718808194,0.631578947
WEB_11,01/01/2024,2024,1,mobile,Direct,298,276,576,1.932885906,44,360,303552,465.4243037,0.625,0.926174497
WEB_11,01/01/2024,2024,1,tablet,Organic Search,208,194,314,1.509615385,10,248,197597,317.5087448,0.789808917,0.932692308
WEB_11,01/01/2024,2024,1,mobile,Referral,98,60,272,2.775510204,32,208,187114,522.3380976,0.764705882,0.612244898
WEB_11,01/01/2024,2024,1,mobile,Organic Social,54,50,62,1.148148148,0,16,4738,344.8242148,0.258064516,0.925925926
WEB_11,01/01/2024,2024,1,desktop,Unassigned,14,14,16,1.142857143,0,8,5141,367.8450544,0.5,1
WEB_11,01/01/2024,2024,1,tablet,Referral,14,4,26,1.857142857,0,20,10440,382.9357844,0.769230769,0.285714286
WEB_11,01/01/2024,2024,1,tablet,Direct,12,10,14,1.166666667,0,8,3312,400.7197308,0.571428571,0.833333333
WEB_11,01/01/2024,2024,1,desktop,Organic Social,6,4,6,1,0,4,1454,270.7302427,0.666666667,0.666666667
WEB_11,01/01/2024,2024,1,mobile,Unassigned,2,2,2,1,0,1,353,2412.487082,0.5,1
WEB_11,01/02/2024,2024,2,desktop,Organic Search,4680,4168,6340,1.354700855,1268,4358,2676514,279.1331942,0.687381703,0.890598291
WEB_11,01/02/2024,2024,2,mobile,Organic Search,4568,4326,5606,1.227232925,166,3954,2103048,270.4090293,0.705315733,0.947022767
WEB_11,01/02/2024,2024,2,desktop,Direct,732,652,1366,1.866120219,84,852,385733,330.7670432,0.623718887,0.890710383
WEB_11,01/02/2024,2024,2,desktop,Referral,366,196,942,2.573770492,114,686,556819,261.637255,0.728237792,0.535519126
WEB_11,01/02/2024,2024,2,mobile,Direct,348,318,642,1.844827586,98,358,346997,471.440904,0.557632399,0.913793103
WEB_11,01/02/2024,2024,2,tablet,Organic Search,174,152,276,1.586206897,8,198,94766,415.793116,0.717391304,0.873563218
WEB_11,01/02/2024,2024,2,mobile,Referral,116,82,314,2.706896552,24,236,149285,420.7262889,0.751592357,0.706896552
WEB_11,01/02/2024,2024,2,mobile,Organic Social,86,84,96,1.11627907,2,12,4723,322.7827505,0.125,0.976744186
WEB_11,01/02/2024,2024,2,desktop,Organic Social,22,16,32,1.454545455,0,20,10786,521.8039661,0.625,0.727272727
WEB_11,01/02/2024,2024,2,tablet,Referral,18,14,40,2.222222222,2,40,27324,380.167483,1,0.777777778
WEB_11,01/02/2024,2024,2,tablet,Direct,10,6,14,1.4,0,4,1253,363.3638984,0.285714286,0.6
WEB_11,01/02/2024,2024,2,mobile,Unassigned,8,8,8,1,0,2,1498,365.8107545,0.25,1
WEB_11,01/02/2024,2024,2,desktop,Unassigned,6,6,8,1.333333333,0,4,1886,1509.249203,0.5,1
WEB_11,01/02/2024,2024,2,tablet,Unassigned,2,2,2,1,0,1,504,410.0938305,0.5,1
WEB_11,01/03/2024,2024,3,mobile,Organic Search,4964,4720,5942,1.197018533,158,3998,2035397,4383.450832,0.672837428,0.950846092
WEB_11,01/03/2024,2024,3,desktop,Organic Search,4686,4108,6676,1.424669227,1104,4410,2667946,386.2821124,0.660575195,0.876653863
WEB_11,01/03/2024,2024,3,desktop,Direct,954,892,1694,1.775681342,50,916,600005,1246.033026,0.540731995,0.935010482
WEB_11,01/03/2024,2024,3,mobile,Direct,390,354,912,2.338461538,20,502,331589,284.9740223,0.550438596,0.907692308
WEB_11,01/03/2024,2024,3,desktop,Referral,340,168,880,2.588235294,202,668,611986,261.946554,0.759090909,0.494117647
WEB_11,01/03/2024,2024,3,tablet,Organic Search,172,158,264,1.534883721,8,200,92419,253.304726,0.757575758,0.918604651
WEB_11,01/03/2024,2024,3,mobile,Referral,96,64,280,2.916666667,24,232,157262,371.3058323,0.828571429,0.666666667
WEB_11,01/03/2024,2024,3,mobile,Organic Social,26,26,26,1,2,10,4781,312.2664845,0.384615385,1
WEB_11,01/03/2024,2024,3,mobile,Unassigned,26,26,26,1,0,13,5242,445.7631534,0.5,1
WEB_11,01/03/2024,2024,3,desktop,Organic Social,12,10,14,1.166666667,0,6,3672,466.7204087,0.428571429,0.833333333
WEB_11,01/03/2024,2024,3,tablet,Direct,10,10,14,1.4,0,6,1282,337.5236484,0.428571429,1
WEB_11,01/03/2024,2024,3,desktop,Unassigned,8,8,8,1,0,4,130,373.5452984,0.5,1
WEB_11,01/03/2024,2024,3,tablet,Referral,8,2,22,2.75,0,14,14350,597.833819,0.636363636,0.25
WEB_11,01/03/2024,2024,3,tablet,Organic Social,2,2,2,1,0,1,216,298.2267415,0.5,1
WEB_11,01/04/2024,2024,4,desktop,Organic Search,4994,4404,6808,1.363235883,922,4474,2477966,276.4396444,0.657168038,0.88185823
WEB_11,01/04/2024,2024,4,mobile,Organic Search,4922,4666,5710,1.160097521,118,3720,1881979,275.6772294,0.651488616,0.947988623
WEB_11,01/04/2024,2024,4,desktop,Direct,1124,1036,1662,1.478647687,44,820,389635,277.3354069,0.493381468,0.921708185
WEB_11,01/04/2024,2024,4,mobile,Direct,404,366,1062,2.628712871,82,620,370138,253.6474866,0.583804143,0.905940594
WEB_11,01/04/2024,2024,4,desktop,Referral,354,206,916,2.587570621,248,690,623981,563.2267325,0.753275109,0.581920904
WEB_11,01/04/2024,2024,4,tablet,Organic Search,172,156,230,1.337209302,2,168,99274,254.436796,0.730434783,0.906976744
WEB_11,01/04/2024,2024,4,mobile,Referral,122,90,288,2.360655738,8,222,137491,340.7324396,0.770833333,0.737704918
WEB_11,01/04/2024,2024,4,mobile,Organic Social,98,94,104,1.06122449,0,30,4162,436.8948073,0.288461538,0.959183673
WEB_11,01/04/2024,2024,4,desktop,Unassigned,20,20,20,1,0,10,2938,377.1743391,0.5,1
WEB_11,01/04/2024,2024,4,tablet,Referral,18,6,32,1.777777778,4,30,23753,341.4671238,0.9375,0.333333333
WEB_11,01/04/2024,2024,4,desktop,Organic Social,14,14,16,1.142857143,2,12,5789,350.9704155,0.75,1
WEB_11,01/04/2024,2024,4,mobile,Unassigned,6,6,6,1,0,3,2318,302.2366289,0.5,1
WEB_11,01/04/2024,2024,4,tablet,Organic Social,6,6,6,1,0,2,648,472.0954746,0.333333333,1
WEB_11,01/04/2024,2024,4,tablet,Direct,2,2,2,1,0,1,216,382.9902848,0.5,1
WEB_11,01/05/2024,2024,5,mobile,Organic Search,4610,4404,5430,1.177874187,132,3380,1748246,254.9781595,0.622467772,0.955314534
WEB_11,01/05/2024,2024,5,desktop,Organic Search,4398,3884,5872,1.335152342,900,3962,2307010,281.3414144,0.67472752,0.883128695
WEB_11,01/05/2024,2024,5,desktop,Direct,1056,948,1676,1.587121212,252,956,478800,422.3208967,0.570405728,0.897727273
WEB_11,01/05/2024,2024,5,mobile,Organic Social,532,532,536,1.007518797,0,60,7128,301.8379759,0.111940299,1
WEB_11,01/05/2024,2024,5,mobile,Direct,502,450,1228,2.446215139,64,694,409406,258.2374585,0.56514658,0.896414343
WEB_11,01/05/2024,2024,5,desktop,Referral,288,158,734,2.548611111,86,556,500011,349.9395459,0.757493188,0.548611111
WEB_11,01/05/2024,2024,5,tablet,Organic Search,166,144,184,1.108433735,0,132,100138,437.9985686,0.717391304,0.86746988
WEB_11,01/05/2024,2024,5,mobile,Referral,90,62,232,2.577777778,12,190,122040,753.9622524,0.818965517,0.688888889
WEB_11,01/05/2024,2024,5,desktop,Organic Social,68,68,70,1.029411765,0,52,11491,326.4859008,0.742857143,1
WEB_11,01/05/2024,2024,5,tablet,Referral,16,8,38,2.375,8,26,21859,356.8898366,0.684210526,0.5
WEB_11,01/05/2024,2024,5,mobile,Unassigned,14,14,16,1.142857143,0,8,6264,319.4391765,0.5,1
WEB_11,01/05/2024,2024,5,tablet,Direct,14,12,14,1,0,8,7733,522.1012166,0.571428571,0.857142857
WEB_11,01/05/2024,2024,5,tablet,Organic Social,12,12,12,1,0,6,706,413.0435487,0.5,1
WEB_11,01/05/2024,2024,5,desktop,Unassigned,2,2,2,1,0,1,101,393.4947702,0.5,1
WEB_11,01/06/2024,2024,6,mobile,Organic Search,4872,4662,5492,1.1272578,118,3354,1672186,326.177406,0.610706482,0.956896552
WEB_11,01/06/2024,2024,6,desktop,Organic Search,3280,2926,4420,1.347560976,724,2938,1641931,678.3786323,0.664705882,0.892073171
WEB_11,01/06/2024,2024,6,desktop,Direct,794,718,1270,1.599496222,64,718,400363,292.7550164,0.565354331,0.904282116
WEB_11,01/06/2024,2024,6,mobile,Direct,386,348,1076,2.787564767,68,528,328925,284.2818168,0.49070632,0.901554404
WEB_11,01/06/2024,2024,6,desktop,Referral,310,198,738,2.380645161,132,560,464832,351.1367694,0.758807588,0.638709677
WEB_11,01/06/2024,2024,6,tablet,Organic Search,176,156,210,1.193181818,0,128,93456,450.9391118,0.60952381,0.886363636
WEB_11,01/06/2024,2024,6,mobile,Referral,86,60,212,2.465116279,20,166,93557,436.0357867,0.783018868,0.697674419
WEB_11,01/06/2024,2024,6,mobile,Organic Social,36,36,36,1,0,4,418,433.3322541,0.111111111,1
WEB_11,01/06/2024,2024,6,tablet,Direct,20,20,20,1,0,16,4939,354.5962108,0.8,1
WEB_11,01/06/2024,2024,6,desktop,Unassigned,16,16,16,1,0,8,2736,294.1617855,0.5,1
WEB_11,01/06/2024,2024,6,tablet,Referral,14,8,24,1.714285714,2,24,6147,517.7774789,1,0.571428571
WEB_11,01/06/2024,2024,6,desktop,Organic Social,12,10,14,1.166666667,0,10,6480,397.3170495,0.714285714,0.833333333
WEB_11,01/06/2024,2024,6,mobile,Unassigned,10,10,12,1.2,0,6,3283,381.7441851,0.5,1
WEB_11,01/06/2024,2024,6,tablet,Unassigned,2,2,2,1,0,1,29,390.9836804,0.5,1
WEB_11,01/07/2024,2024,7,mobile,Organic Search,5234,4976,6018,1.149789836,104,3356,1689552,282.406203,0.557660352,0.950706916
WEB_11,01/07/2024,2024,7,desktop,Organic Search,2966,2634,3892,1.31220499,414,2554,1624882,293.7739817,0.656217883,0.888064734
WEB_11,01/07/2024,2024,7,desktop,Direct,980,912,1388,1.416326531,22,732,345830,313.0422406,0.527377522,0.930612245
WEB_11,01/07/2024,2024,7,mobile,Referral,842,812,998,1.185273159,1548,972,280109,255.2409183,0.973947896,0.964370546
WEB_11,01/07/2024,2024,7,desktop,Referral,468,338,938,2.004273504,424,730,560981,297.0441287,0.778251599,0.722222222
WEB_11,01/07/2024,2024,7,mobile,Direct,316,286,970,3.069620253,44,494,252821,345.2831929,0.509278351,0.905063291
WEB_11,01/07/2024,2024,7,tablet,Organic Search,168,142,194,1.154761905,2,126,79171,494.3063863,0.649484536,0.845238095
WEB_11,01/07/2024,2024,7,mobile,Organic Social,38,38,40,1.052631579,0,8,1195,361.5739985,0.2,1
WEB_11,01/07/2024,2024,7,tablet,Referral,16,8,38,2.375,10,38,21463,355.0638011,1,0.5
WEB_11,01/07/2024,2024,7,desktop,Unassigned,14,14,18,1.285714286,0,9,1483,341.5877122,0.5,1
WEB_11,01/07/2024,2024,7,desktop,Organic Social,10,10,10,1,0,4,1512,275.9423858,0.4,1
WEB_11,01/07/2024,2024,7,mobile,Unassigned,10,10,10,1,0,5,1152,490.5791015,0.5,1
WEB_11,01/07/2024,2024,7,tablet,Direct,6,6,6,1,2,4,1541,525.5845238,0.666666667,1
WEB_11,01/08/2024,2024,8,mobile,Organic Search,4390,4172,5128,1.168109339,202,2898,1495858,345.5366913,0.565132605,0.950341686
WEB_11,01/08/2024,2024,8,desktop,Organic Search,2968,2620,4052,1.365229111,434,2738,1615867,309.703123,0.675715696,0.882749326
WEB_11,01/08/2024,2024,8,desktop,Direct,858,784,1280,1.491841492,48,718,396230,445.0576344,0.5609375,0.913752914
WEB_11,01/08/2024,2024,8,mobile,Direct,390,360,976,2.502564103,66,498,229709,359.9215338,0.510245902,0.923076923
WEB_11,01/08/2024,2024,8,desktop,Referral,274,154,734,2.678832117,32,496,697277,255.7969895,0.675749319,0.562043796
WEB_11,01/08/2024,2024,8,tablet,Organic Search,170,148,190,1.117647059,4,132,69912,350.9742136,0.694736842,0.870588235
WEB_11,01/08/2024,2024,8,mobile,Referral,98,70,232,2.367346939,18,192,114264,423.598537,0.827586207,0.714285714
WEB_11,01/08/2024,2024,8,desktop,Unassigned,22,2,24,1.090909091,2,4,10512,340.2421804,0.166666667,0.090909091
WEB_11,01/08/2024,2024,8,tablet,Referral,16,8,30,1.875,10,30,5146,366.2741179,1,0.5
WEB_11,01/08/2024,2024,8,mobile,Organic Social,10,10,16,1.6,6,2,259,476.0325502,0.125,1
WEB_11,01/08/2024,2024,8,mobile,Unassigned,10,2,12,1.2,0,6,1210,355.4831702,0.5,0.2
WEB_11,01/08/2024,2024,8,tablet,Direct,8,8,10,1.25,2,8,3902,503.1045673,0.8,1
WEB_11,01/08/2024,2024,8,desktop,Organic Social,6,4,6,1,0,6,3888,533.8344029,1,0.666666667
WEB_11,01/09/2024,2024,9,mobile,Organic Search,4016,3756,4756,1.184262948,118,2760,1360238,276.3763721,0.580319596,0.935258964
WEB_11,01/09/2024,2024,9,desktop,Organic Search,3404,3046,4342,1.275558167,396,3004,1812528,398.1418076,0.691847075,0.894829612
WEB_11,01/09/2024,2024,9,desktop,Direct,566,512,912,1.61130742,90,416,221299,354.9025977,0.456140351,0.90459364
WEB_11,01/09/2024,2024,9,mobile,Direct,292,258,968,3.315068493,78,454,188410,467.6452475,0.469008264,0.883561644
WEB_11,01/09/2024,2024,9,desktop,Referral,250,136,710,2.84,72,524,464731,301.5113406,0.738028169,0.544
WEB_11,01/09/2024,2024,9,tablet,Organic Search,142,126,162,1.14084507,0,120,49997,342.8504854,0.740740741,0.887323944
WEB_11,01/09/2024,2024,9,mobile,Referral,80,56,198,2.475,24,132,53064,411.3280181,0.666666667,0.7
WEB_11,01/09/2024,2024,9,tablet,Referral,22,12,32,1.454545455,38,26,22810,350.4226376,0.8125,0.545454545
WEB_11,01/09/2024,2024,9,mobile,Organic Social,14,14,14,1,0,2,1512,315.3555289,0.142857143,1
WEB_11,01/09/2024,2024,9,desktop,Organic Social,8,6,8,1,0,8,864,365.3598264,1,0.75
WEB_11,01/09/2024,2024,9,desktop,Unassigned,8,8,10,1.25,0,5,605,333.0487547,0.5,1
WEB_11,01/09/2024,2024,9,tablet,Direct,4,4,6,1.5,0,3,432,415.7958053,0.5,1
WEB_11,01/09/2024,2024,9,mobile,Unassigned,2,2,2,1,0,1,115,397.5573176,0.5,1
WEB_11,01/10/2024,2024,10,mobile,Organic Search,5268,4964,6228,1.182232346,130,3578,1761077,291.4507556,0.574502248,0.94229309
WEB_11,01/10/2024,2024,10,desktop,Organic Search,4174,3716,5418,1.298035458,986,3546,2076638,374.067326,0.65448505,0.890273119
WEB_11,01/10/2024,2024,10,desktop,Direct,700,654,1090,1.557142857,44,458,247795,634.5120402,0.420183486,0.934285714
WEB_11,01/10/2024,2024,10,mobile,Direct,286,260,972,3.398601399,78,454,217800,265.3945553,0.467078189,0.909090909
WEB_11,01/10/2024,2024,10,desktop,Referral,272,144,824,3.029411765,106,590,588931,257.3887318,0.716019417,0.529411765
WEB_11,01/10/2024,2024,10,tablet,Organic Search,166,144,196,1.180722892,0,128,59962,325.0450473,0.653061224,0.86746988
WEB_11,01/10/2024,2024,10,mobile,Referral,106,72,202,1.905660377,6,138,88200,357.2697329,0.683168317,0.679245283
WEB_11,01/10/2024,2024,10,mobile,Organic Social,24,24,24,1,0,8,1109,446.3447602,0.333333333,1
WEB_11,01/10/2024,2024,10,tablet,Referral,16,12,32,2,8,26,16315,326.0706959,0.8125,0.75
WEB_11,01/10/2024,2024,10,desktop,Organic Social,12,10,16,1.333333333,0,6,331,337.1695192,0.375,0.833333333
WEB_11,01/10/2024,2024,10,desktop,Unassigned,8,8,8,1,0,4,2635,285.9066326,0.5,1
WEB_11,01/10/2024,2024,10,tablet,Direct,6,6,6,1,0,6,2966,375.7982457,1,1
WEB_11,01/10/2024,2024,10,mobile,Unassigned,4,4,4,1,0,2,389,321.9322194,0.5,1
WEB_11,01/11/2024,2024,11,mobile,Organic Search,4548,4226,5270,1.158751099,130,2942,1557461,474.7954333,0.558254269,0.929199648
WEB_11,01/11/2024,2024,11,desktop,Organic Search,3980,3510,5396,1.355778894,944,3620,2476656,466.9363084,0.670867309,0.881909548
WEB_11,01/11/2024,2024,11,desktop,Direct,760,704,1238,1.628947368,62,584,278741,265.3418861,0.471728595,0.926315789
WEB_11,01/11/2024,2024,11,desktop,Referral,328,194,888,2.707317073,98,632,655214,346.2138591,0.711711712,0.591463415
WEB_11,01/11/2024,2024,11,mobile,Direct,324,292,954,2.944444444,74,430,290837,327.4498989,0.450733753,0.901234568
WEB_11,01/11/2024,2024,11,tablet,Organic Search,140,132,158,1.128571429,2,94,52920,294.5797331,0.594936709,0.942857143
WEB_11,01/11/2024,2024,11,mobile,Referral,110,78,260,2.363636364,46,216,132811,548.4458293,0.830769231,0.709090909
WEB_11,01/11/2024,2024,11,mobile,Organic Social,54,54,54,1,0,22,3010,307.5753722,0.407407407,1
WEB_11,01/11/2024,2024,11,desktop,Organic Social,14,14,14,1,0,12,994,257.5976616,0.857142857,1
WEB_11,01/11/2024,2024,11,desktop,Unassigned,14,14,14,1,0,7,331,400.6109613,0.5,1
WEB_11,01/11/2024,2024,11,tablet,Referral,14,6,34,2.428571429,8,32,17503,260.224411,0.941176471,0.428571429
